#####################################################################
#                 NEPTUNE Txys interpolation data                   #
#####################################################################
#	      MJD           x                   y                s
        48642.0 -0.000736685349028  0.52478298123D-05  0.13824412D-07
        48642.5 -0.000736545514908  0.54013027067D-05  0.13881342D-07
        48643.0 -0.000736438412580  0.55358495147D-05  0.13931242D-07
        48643.5 -0.000736357941484  0.56441271170D-05  0.13971415D-07
        48644.0 -0.000736296489862  0.57214202102D-05  0.14000132D-07
        48644.5 -0.000736245806341  0.57657787060D-05  0.14016685D-07
        48645.0 -0.000736197795524  0.57778322565D-05  0.14021317D-07
        48645.5 -0.000736145146927  0.57603765287D-05  0.14015071D-07
        48646.0 -0.000736081759157  0.57178395098D-05  0.13999596D-07
        48646.5 -0.000736002965581  0.56557228260D-05  0.13976933D-07
        48647.0 -0.000735905595344  0.55800852799D-05  0.13949331D-07
        48647.5 -0.000735787914072  0.54971060526D-05  0.13919078D-07
        48648.0 -0.000735649487136  0.54127411938D-05  0.13888375D-07
        48648.5 -0.000735491000999  0.53324714235D-05  0.13859245D-07
        48649.0 -0.000735314069450  0.52611305012D-05  0.13833462D-07
        48649.5 -0.000735121043186  0.52027991265D-05  0.13812519D-07
        48650.0 -0.000734914833501  0.51607480227D-05  0.13797606D-07
        48650.5 -0.000734698754093  0.51374149948D-05  0.13789601D-07
        48651.0 -0.000734476379883  0.51344039930D-05  0.13789074D-07
        48651.5 -0.000734251418955  0.51524986270D-05  0.13796295D-07
        48652.0 -0.000734027593520  0.51916867859D-05  0.13811241D-07
        48652.5 -0.000733808527199  0.52511958848D-05  0.13833614D-07
        48653.0 -0.000733597637693  0.53295394980D-05  0.13862857D-07
        48653.5 -0.000733398035083  0.54245763146D-05  0.13898179D-07
        48654.0 -0.000733212426524  0.55335822708D-05  0.13938575D-07
        48654.5 -0.000733043028437  0.56533367180D-05  0.13982866D-07
        48655.0 -0.000732891488137  0.57802233301D-05  0.14029729D-07
        48655.5 -0.000732758817954  0.59103456455D-05  0.14077738D-07
        48656.0 -0.000732645345819  0.60396555749D-05  0.14125416D-07
        48656.5 -0.000732550686237  0.61640913911D-05  0.14171277D-07
        48657.0 -0.000732473734387  0.62797204301D-05  0.14213884D-07
        48657.5 -0.000732412684365  0.63828814672D-05  0.14251901D-07
        48658.0 -0.000732365071003  0.64703223067D-05  0.14284138D-07
        48658.5 -0.000732327833936  0.65393288795D-05  0.14309604D-07
        48659.0 -0.000732297402447  0.65878425417D-05  0.14327549D-07
        48659.5 -0.000732269799693  0.66145622739D-05  0.14337503D-07
        48660.0 -0.000732240764828  0.66190285734D-05  0.14339304D-07
        48660.5 -0.000732205891376  0.66016863942D-05  0.14333127D-07
        48661.0 -0.000732160780353  0.65639253368D-05  0.14319491D-07
        48661.5 -0.000732101207383  0.65080955925D-05  0.14299272D-07
        48662.0 -0.000732023303907  0.64374970506D-05  0.14273690D-07
        48662.5 -0.000731923752813  0.63563362679D-05  0.14244301D-07
        48663.0 -0.000731799997320  0.62696425187D-05  0.14212955D-07
        48663.5 -0.000731650458394  0.61831312916D-05  0.14181750D-07
        48664.0 -0.000731474750551  0.61030027212D-05  0.14152956D-07
        48664.5 -0.000731273879211  0.60356642320D-05  0.14128910D-07
        48665.0 -0.000731050395253  0.59873715516D-05  0.14111888D-07
        48665.5 -0.000730808474759  0.59637909001D-05  0.14103940D-07
        48666.0 -0.000730553885744  0.59694988381D-05  0.14106716D-07
        48666.5 -0.000730293802076  0.60074557390D-05  0.14121267D-07
        48667.0 -0.000730036432833  0.60785125187D-05  0.14147876D-07
        48667.5 -0.000729790457232  0.61810323466D-05  0.14185921D-07
        48668.0 -0.000729564291738  0.63107199654D-05  0.14233816D-07
        48668.5 -0.000729365261323  0.64607406980D-05  0.14289056D-07
        48669.0 -0.000729198788524  0.66221735357D-05  0.14348383D-07
        48669.5 -0.000729067736524  0.67847814912D-05  0.14408068D-07
        48670.0 -0.000728972033221  0.69380118700D-05  0.14464269D-07
        48670.5 -0.000728908659179  0.70720802275D-05  0.14513429D-07
        48671.0 -0.000728872012554  0.71789645436D-05  0.14552628D-07
        48671.5 -0.000728854587952  0.72531512132D-05  0.14579863D-07
        48672.0 -0.000728847845963  0.72920282660D-05  0.14594187D-07
        48672.5 -0.000728843122812  0.72958971426D-05  0.14595717D-07
        48673.0 -0.000728832440156  0.72676493236D-05  0.14585518D-07
        48673.5 -0.000728809116023  0.72122076537D-05  0.14565398D-07
        48674.0 -0.000728768132937  0.71358536347D-05  0.14537665D-07
        48674.5 -0.000728706270954  0.70455525328D-05  0.14504879D-07
        48675.0 -0.000728622049242  0.69483582783D-05  0.14469630D-07
        48675.5 -0.000728515535834  0.68509433794D-05  0.14434368D-07
        48676.0 -0.000728388084387  0.67592665564D-05  0.14401275D-07
        48676.5 -0.000728242046048  0.66783681655D-05  0.14372192D-07
        48677.0 -0.000728080490369  0.66122712061D-05  0.14348581D-07
        48677.5 -0.000727906955861  0.65639613476D-05  0.14331520D-07
        48678.0 -0.000727725239847  0.65354200746D-05  0.14321716D-07
        48678.5 -0.000727539228869  0.65276886699D-05  0.14319526D-07
        48679.0 -0.000727352765020  0.65409460744D-05  0.14324996D-07
        48679.5 -0.000727169540311  0.65745896946D-05  0.14337882D-07
        48680.0 -0.000726993010464  0.66273138671D-05  0.14357690D-07
        48680.5 -0.000726826320840  0.66971849704D-05  0.14383698D-07
        48681.0 -0.000726672239511  0.67817147018D-05  0.14414989D-07
        48681.5 -0.000726533094636  0.68779341454D-05  0.14450471D-07
        48682.0 -0.000726410714863  0.69824716900D-05  0.14488915D-07
        48682.5 -0.000726306372583  0.70916381475D-05  0.14528977D-07
        48683.0 -0.000726220731143  0.72015225419D-05  0.14569238D-07
        48683.5 -0.000726153798746  0.73081015213D-05  0.14608238D-07
        48684.0 -0.000726104893648  0.74073637962D-05  0.14644527D-07
        48684.5 -0.000726072626541  0.74954485792D-05  0.14676707D-07
        48685.0 -0.000726054906140  0.75687943182D-05  0.14703493D-07
        48685.5 -0.000726048972946  0.76242918639D-05  0.14723763D-07
        48686.0 -0.000726051464220  0.76594349201D-05  0.14736614D-07
        48686.5 -0.000726058511214  0.76724600270D-05  0.14741415D-07
        48687.0 -0.000726065867808  0.76624679816D-05  0.14737849D-07
        48687.5 -0.000726069068031  0.76295183215D-05  0.14725951D-07
        48688.0 -0.000726063608110  0.75746885713D-05  0.14706123D-07
        48688.5 -0.000726045146704  0.75000909097D-05  0.14679147D-07
        48689.0 -0.000726009715127  0.74088410069D-05  0.14646169D-07
        48689.5 -0.000725953928143  0.73049766222D-05  0.14608670D-07
        48690.0 -0.000725875185652  0.71933262450D-05  0.14568414D-07
        48690.5 -0.000725771855936  0.70793297958D-05  0.14527386D-07
        48691.0 -0.000725643431555  0.69688140436D-05  0.14487705D-07
        48691.5 -0.000725490648668  0.68677256859D-05  0.14451527D-07
        48692.0 -0.000725315559315  0.67818261357D-05  0.14420935D-07
        48692.5 -0.000725121544530  0.67163549179D-05  0.14397812D-07
        48693.0 -0.000724913254778  0.66756734063D-05  0.14383718D-07
        48693.5 -0.000724696464248  0.66629070039D-05  0.14379761D-07
        48694.0 -0.000724477827666  0.66796110990D-05  0.14386476D-07
        48694.5 -0.000724264533669  0.67254934888D-05  0.14403728D-07
        48695.0 -0.000724063858111  0.67982324079D-05  0.14430652D-07
        48695.5 -0.000723882634970  0.68934328273D-05  0.14465641D-07
        48696.0 -0.000723726681163  0.70047610153D-05  0.14506390D-07
        48696.5 -0.000723600231931  0.71242847390D-05  0.14550025D-07
        48697.0 -0.000723505460149  0.72430217105D-05  0.14593300D-07
        48697.5 -0.000723442158868  0.73516635915D-05  0.14632854D-07
        48698.0 -0.000723407655575  0.74414038159D-05  0.14665511D-07
        48698.5 -0.000723396997072  0.75047654258D-05  0.14688573D-07
        48699.0 -0.000723403399721  0.75363112855D-05  0.14700082D-07
        48699.5 -0.000723418911272  0.75331305655D-05  0.14698991D-07
        48700.0 -0.000723435190516  0.74950317782D-05  0.14685237D-07
        48700.5 -0.000723444291037  0.74244252162D-05  0.14659703D-07
        48701.0 -0.000723439340472  0.73259324025D-05  0.14624075D-07
        48701.5 -0.000723415034597  0.72058028691D-05  0.14580629D-07
        48702.0 -0.000723367906901  0.70712397425D-05  0.14531994D-07
        48702.5 -0.000723296377181  0.69297331774D-05  0.14480897D-07
        48703.0 -0.000723200616462  0.67884796141D-05  0.14429962D-07
        48703.5 -0.000723082284453  0.66539341584D-05  0.14381534D-07
        48704.0 -0.000722944199360  0.65315123326D-05  0.14337579D-07
        48704.5 -0.000722789991981  0.64254326378D-05  0.14299622D-07
        48705.0 -0.000722623782026  0.63386756714D-05  0.14268730D-07
        48705.5 -0.000722449899433  0.62730287128D-05  0.14245536D-07
        48706.0 -0.000722272660269  0.62291847448D-05  0.14230270D-07
        48706.5 -0.000722096196928  0.62068693557D-05  0.14222810D-07
        48707.0 -0.000721924335992  0.62049756533D-05  0.14222734D-07
        48707.5 -0.000721760513881  0.62216944560D-05  0.14229366D-07
        48708.0 -0.000721607719600  0.62546333214D-05  0.14241823D-07
        48708.5 -0.000721468454867  0.63009227057D-05  0.14259054D-07
        48709.0 -0.000721344703809  0.63573106050D-05  0.14279874D-07
        48709.5 -0.000721237906665  0.64202488092D-05  0.14302997D-07
        48710.0 -0.000721148934092  0.64859750080D-05  0.14327061D-07
        48710.5 -0.000721078060671  0.65505957987D-05  0.14350664D-07
        48711.0 -0.000721024938275  0.66101761051D-05  0.14372391D-07
        48711.5 -0.000720988572092  0.66608402208D-05  0.14390850D-07
        48712.0 -0.000720967304258  0.66988882604D-05  0.14404714D-07
        48712.5 -0.000720958811899  0.67209292146D-05  0.14412769D-07
        48713.0 -0.000720960127405  0.67240284592D-05  0.14413965D-07
        48713.5 -0.000720967688796  0.67058640821D-05  0.14407474D-07
        48714.0 -0.000720977426883  0.66648832368D-05  0.14392745D-07
        48714.5 -0.000720984893682  0.66004471077D-05  0.14369555D-07
        48715.0 -0.000720985433337  0.65129510148D-05  0.14338057D-07
        48715.5 -0.000720974392614  0.64039048897D-05  0.14298804D-07
        48716.0 -0.000720947363185  0.62759593092D-05  0.14252765D-07
        48716.5 -0.000720900442739  0.61328641837D-05  0.14201301D-07
        48717.0 -0.000720830497319  0.59793514981D-05  0.14146130D-07
        48717.5 -0.000720735404129  0.58209400143D-05  0.14089251D-07
        48718.0 -0.000720614253078  0.56636676093D-05  0.14032849D-07
        48718.5 -0.000720467486969  0.55137645556D-05  0.13979173D-07
        48719.0 -0.000720296964204  0.53772872824D-05  0.13930404D-07
        48719.5 -0.000720105933378  0.52597362659D-05  0.13888516D-07
        48720.0 -0.000719898915489  0.51656836607D-05  0.13855144D-07
        48720.5 -0.000719681495822  0.50984364915D-05  0.13831459D-07
        48721.0 -0.000719460033587  0.50597600933D-05  0.13818075D-07
        48721.5 -0.000719241302821  0.50496842455D-05  0.13814979D-07
        48722.0 -0.000719032083010  0.50664110852D-05  0.13821501D-07
        48722.5 -0.000718838722264  0.51063393504D-05  0.13836326D-07
        48723.0 -0.000718666699915  0.51642137426D-05  0.13857550D-07
        48723.5 -0.000718520218957  0.52334011214D-05  0.13882780D-07
        48724.0 -0.000718401861471  0.53062865937D-05  0.13909276D-07
        48724.5 -0.000718312341297  0.53747720323D-05  0.13934132D-07
        48725.0 -0.000718250386117  0.54308472294D-05  0.13954476D-07
        48725.5 -0.000718212774302  0.54671908115D-05  0.13967686D-07
        48726.0 -0.000718194539111  0.54777466558D-05  0.13971594D-07
        48726.5 -0.000718189334519  0.54582153314D-05  0.13964664D-07
        48727.0 -0.000718189935271  0.54064025395D-05  0.13946115D-07
        48727.5 -0.000718188822930  0.53223795501D-05  0.13915981D-07
        48728.0 -0.000718178794517  0.52084334196D-05  0.13875093D-07
        48728.5 -0.000718153525095  0.50688134098D-05  0.13824988D-07
        48729.0 -0.000718108022162  0.49093085482D-05  0.13767757D-07
        48729.5 -0.000718038927041  0.47367134331D-05  0.13705856D-07
        48730.0 -0.000717944642659  0.45582506432D-05  0.13641890D-07
        48730.5 -0.000717825292874  0.43810169352D-05  0.13578420D-07
        48731.0 -0.000717682540503  0.42115083713D-05  0.13517783D-07
        48731.5 -0.000717519305502  0.40552604969D-05  0.13461968D-07
        48732.0 -0.000717339429949  0.39166184288D-05  0.13412530D-07
        48732.5 -0.000717147333195  0.37986324897D-05  0.13370554D-07
        48733.0 -0.000716947691404  0.37030607684D-05  0.13336657D-07
        48733.5 -0.000716745163640  0.36304519935D-05  0.13311019D-07
        48734.0 -0.000716544174804  0.35802801641D-05  0.13293435D-07
        48734.5 -0.000716348755988  0.35511051926D-05  0.13283371D-07
        48735.0 -0.000716162436240  0.35407395002D-05  0.13280030D-07
        48735.5 -0.000715988176270  0.35464071330D-05  0.13282405D-07
        48736.0 -0.000715828333537  0.35648880287D-05  0.13289336D-07
        48736.5 -0.000715684648643  0.35926447359D-05  0.13299553D-07
        48737.0 -0.000715558244221  0.36259321153D-05  0.13311713D-07
        48737.5 -0.000715449629204  0.36608927334D-05  0.13324438D-07
        48738.0 -0.000715358703406  0.36936422848D-05  0.13336344D-07
        48738.5 -0.000715284759687  0.37203506764D-05  0.13346064D-07
        48739.0 -0.000715226483639  0.37373252032D-05  0.13352284D-07
        48739.5 -0.000715181953416  0.37411021772D-05  0.13353770D-07
        48740.0 -0.000715148644857  0.37285521044D-05  0.13349407D-07
        48740.5 -0.000715123449053  0.36970010416D-05  0.13338242D-07
        48741.0 -0.000715102710920  0.36443673468D-05  0.13319533D-07
        48741.5 -0.000715082298019  0.35693090688D-05  0.13292801D-07
        48742.0 -0.000715057708537  0.34713729869D-05  0.13257886D-07
        48742.5 -0.000715024225762  0.33511320195D-05  0.13214993D-07
        48743.0 -0.000714977122862  0.32102936508D-05  0.13164735D-07
        48743.5 -0.000714911916062  0.30517588206D-05  0.13108153D-07
        48744.0 -0.000714824656391  0.28796094950D-05  0.13046712D-07
        48744.5 -0.000714712240933  0.26990052616D-05  0.12982264D-07
        48745.0 -0.000714572715592  0.25159758569D-05  0.12916972D-07
        48745.5 -0.000714405534811  0.23371077284D-05  0.12853195D-07
        48746.0 -0.000714211741667  0.21691374029D-05  0.12793347D-07
        48746.5 -0.000713994035534  0.20184801465D-05  0.12739720D-07
        48747.0 -0.000713756704533  0.18907359516D-05  0.12694311D-07
        48747.5 -0.000713505414942  0.17902232002D-05  0.12658654D-07
        48748.0 -0.000713246867475  0.17195912984D-05  0.12633684D-07
        48748.5 -0.000712988347623  0.16795566442D-05  0.12619640D-07
        48749.0 -0.000712737211060  0.16687926454D-05  0.12616036D-07
        48749.5 -0.000712500352925  0.16839867162D-05  0.12621675D-07
        48750.0 -0.000712283710618  0.17200584661D-05  0.12634736D-07
        48750.5 -0.000712091843949  0.17705167553D-05  0.12652900D-07
        48751.0 -0.000711927625934  0.18279211414D-05  0.12673513D-07
        48751.5 -0.000711792064677  0.18844064456D-05  0.12693775D-07
        48752.0 -0.000711684264003  0.19322274317D-05  0.12710932D-07
        48752.5 -0.000711601519432  0.19642827354D-05  0.12722460D-07
        48753.0 -0.000711539537234  0.19745817705D-05  0.12726233D-07
        48753.5 -0.000711492757393  0.19586242141D-05  0.12720653D-07
        48754.0 -0.000711454755694  0.19136682971D-05  0.12704746D-07
        48754.5 -0.000711418695481  0.18388715522D-05  0.12678216D-07
        48755.0 -0.000711377796039  0.17352961808D-05  0.12641443D-07
        48755.5 -0.000711325782822  0.16057809106D-05  0.12595440D-07
        48756.0 -0.000711257285646  0.14546917005D-05  0.12541765D-07
        48756.5 -0.000711168155214  0.12875739016D-05  0.12482395D-07
        48757.0 -0.000711055675812  0.11107371033D-05  0.12419579D-07
        48757.5 -0.000710918662120  0.93080947380D-06  0.12355677D-07
        48758.0 -0.000710757439569  0.75429991011D-06  0.12293007D-07
